id,date,from,message,reply_to_message_id
3307,2020-07-11 14:39:52,# ( 908425974.0 ),?,
3309,2020-07-11 15:05:44,Group Help ( 162726413.0 ), @pradeephareesh [ 919466357 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3313,2020-07-12 08:23:51,Anmol Sharma ( 724907661.0 ),Me,
3327,2020-07-13 11:30:50,Gomu G ( 1108513896.0 ),Have anyone got link on mail for today's assessment?,
3328,2020-07-13 11:45:41,Opt ( 740332281.0 ),how much days before they inform about the test ? Like before 1 week for example,
3329,2020-07-13 11:51:36,Arshad ( 823275836.0 ),Yes. The mentor will inform in the session,3328.0
3330,2020-07-13 11:51:49,Opt ( 740332281.0 ),Okok.. Thnku,3329.0
3331,2020-07-13 11:53:44,Dishant Kumar Kushwaha ( 745738105.0 ),Nope,3327.0
3333,2020-07-13 11:55:18,AVDR ( 653312864.0 ),What is it?,
3334,2020-07-13 11:56:04,Dishant Kumar Kushwaha ( 745738105.0 ),When u get this?,3332.0
3335,2020-07-13 11:56:12,Dishant Kumar Kushwaha ( 745738105.0 ),From which batch u r?,
3336,2020-07-13 11:56:23,Sandeep Bera ( 378915487.0 ),U have to start exam in that time,
3337,2020-07-13 11:56:38,AVDR ( 653312864.0 ),Now only,3334.0
3339,2020-07-13 11:58:41,AVDR ( 653312864.0 ),But the test timing is from 4?,3336.0
3340,2020-07-13 13:04:46,G$K ( 841806202.0 ),"If you open the link it shows, test will start on 5PM
For MCQ, it shows test will start on 4 PM",3332.0
3341,2020-07-13 13:58:03,Uppi ( 958591950.0 ),If this the first assessment ?,3340.0
3342,2020-07-13 13:58:38,G$K ( 841806202.0 ),Yep,3341.0
3343,2020-07-13 13:59:48,Katam Anil Reddy ( 822541946.0 ),How many assesments will be there,
3344,2020-07-13 14:24:17,CODE MASTER ( 812484904.0 ),Anyone from batch 5?,
3345,2020-07-13 14:54:19,Chandini ( 938493324.0 ),Me😂,3344.0
3348,2020-07-13 15:01:55,Sindhu ( 1262482677.0 ),Hey i got a mail on Thursday saying there will be a assessment today ie 13th but till now I haven’t received the link,
3349,2020-07-13 15:10:37,@Ganesh Kumar Reddy ( 621792621.0 ),Mail to head.pjp,
3350,2020-07-13 15:11:55,Sindhu ( 1262482677.0 ),Okay,
3351,2020-07-13 15:31:54,CODE MASTER ( 812484904.0 ),Anyone from batch 6?,
3352,2020-07-13 18:02:54,Srikanth Sri ( 739904660.0 ),Yes,3351.0
3355,2020-07-13 22:35:50,Amrutha ( 810002316.0 ),Is our joining date based main assessment,
3356,2020-07-14 00:14:25,dinesh ( 1028913947.0 ),no its for self assesment,3355.0
3357,2020-07-14 00:28:49,manasa ( 1070102925.0 ), /ban,
3361,2020-07-14 07:36:18,Amal Kumar ( 517768632.0 ),Any one have voter management code,
3362,2020-07-14 07:36:21,Amal Kumar ( 517768632.0 ),Plz share,
3363,2020-07-14 07:37:23,Amal Kumar ( 517768632.0 ),.net,3361.0
3366,2020-07-14 09:02:29,Gowthu ( 1299063708.0 ),is anyone from batch 7 and business module c++ ?,
3368,2020-07-14 09:11:29,Mukund Tripathi ( 752953902.0 ),Anyone with same code?,
3369,2020-07-14 14:45:42,Sai jyothsna Pentyala ( 895329335.0 ),Topic:Maven                                                                       can anyone help me by giving difference between dependencies and plugins in maven,
3372,2020-07-14 16:54:13,Akshat Jain ( 586723067.0 ), /ban,
3375,2020-07-14 17:30:18,AVDR ( 653312864.0 ),What is ENU DIGI Java and Testing?,
3378,2020-07-14 18:53:20,@Ganesh Kumar Reddy ( 621792621.0 ),"plugins and dependencies are Jar files.

But the difference between  is, most of the work in maven is done using plugins; whereas dependency is just a Jar file which will be added to the classpath while executing the tasks.",3369.0
3379,2020-07-14 18:53:53,@Ganesh Kumar Reddy ( 621792621.0 ),I too got it conference on fri,3375.0
3380,2020-07-14 20:27:44,Vineet Pandey ( 683174592.0 ), /ban,
3383,2020-07-15 09:02:48,Nishant ( 804627147.0 ), /ban,
3391,2020-07-16 15:07:13,Srishti ( 1107154210.0 ),Hey! Can anybody tell about the Java assesment that was held on 13th July?,
3392,2020-07-16 15:07:59,Srishti ( 1107154210.0 ),The process and the syllabus!,
3393,2020-07-16 15:19:12,Gomu G ( 1108513896.0 ),Java 8 and maven,
3394,2020-07-16 16:04:43,neetu ( 1120804629.0 ),Can anyone tell me what i have to do next?,
3395,2020-07-16 16:05:24,neetu ( 1120804629.0 ),Actually i completed my pjp around 6 July n still didn't get any mail regarding webex session..,
3396,2020-07-16 16:05:50,neetu ( 1120804629.0 ),And i got this mail in reply,3394.0
3397,2020-07-16 16:44:18,dinesh ( 1028913947.0 ),ask the doubt in discussion board of pjp,3394.0
3398,2020-07-16 16:57:38,Dishant Kumar Kushwaha ( 745738105.0 ),U got business modules?,3395.0
3399,2020-07-16 17:25:18,MightyBeast ( 621516610.0 ),"contact pjp 
Send mail with cc tracker screenshot",3394.0
3400,2020-07-16 18:26:13,neetu ( 1120804629.0 ),No,3398.0
3401,2020-07-16 18:26:33,Dishant Kumar Kushwaha ( 745738105.0 ),What are ur pjp modules?,3400.0
3402,2020-07-16 18:26:47,neetu ( 1120804629.0 ),Java,3401.0
3403,2020-07-16 21:34:56,Hello Sss ( 937696510.0 ),does anyone got their python pjp updated?,
3409,2020-07-17 12:53:00,Sharankhala Goel ( 884645857.0 ),Is their any other test happened other than the logical building one?,
3425,2020-07-18 11:03:21,Reh ( 925047425.0 ),Did anyone received this?,
3426,2020-07-18 11:10:39,dinesh ( 1028913947.0 ),no,3425.0
3427,2020-07-18 11:23:09,@Ganesh Kumar Reddy ( 621792621.0 ),I got but iam ENU,3425.0
3428,2020-07-18 15:23:26,Sai jyothsna Pentyala ( 895329335.0 ),"Topic:Hibernate
Can anyone help me y I'm getting this error",
3433,2020-07-18 15:58:45,G$K ( 841806202.0 ),Can you send the main class??,
3437,2020-07-18 23:05:15,Group Help ( 162726413.0 ), @amolpatil1137 [ 893689697 ] is sending a spam message. \n Action: Warn (1/3) ❕,
3439,2020-07-19 08:16:32,neetu ( 1120804629.0 ),What do this remark mean,3438.0
3440,2020-07-19 08:30:36,Santhosh-😎 ( 1085787413.0 ),Click education tab.,
3441,2020-07-19 08:30:55,Santhosh-😎 ( 1085787413.0 ),They have some remarks over there.,
3442,2020-07-19 08:31:41,Santhosh-😎 ( 1085787413.0 ),Change as per the remark and and add clarification comments and save...,
3443,2020-07-19 09:08:01,neetu ( 1120804629.0 ),This is only opened up in the screenshot that i sent,3440.0
3444,2020-07-19 09:15:55,AYUSH Kumar ( 739361554.0 ),ya for me it is  also same.Though i have already received all kinds of green audit and embark mail.,
3445,2020-07-19 09:17:30,AYUSH Kumar ( 739361554.0 ),Also i had not received any mail regarding this clarification issues.I just opened it curiously and found this.Did you receive specifically a mail for this clarification?,3438.0
3446,2020-07-19 10:29:48,neetu ( 1120804629.0 ),Yes.. I too already received audit Green and embark mail.,3444.0
3447,2020-07-19 10:32:04,neetu ( 1120804629.0 ),They never send mail regarding clarifications... It's only in iverify portal,3445.0
3448,2020-07-19 10:48:28,Lakshmanagari Himaja ( 926583723.0 ),No they will send mail regrading clarification which documents we have to upload in iverify portal,3447.0
3449,2020-07-19 10:58:35,AYUSH Kumar ( 739361554.0 ),"unless they send  a mail , i don't think it is wise to put clarifications on your own.Also you can see that nothing is asked with respect to what clarifications they are expecting.",
3450,2020-07-19 10:59:37,neetu ( 1120804629.0 ),But i have already uploaded all the documents.. They are asking clarifications regarding verification of documents,3448.0
3451,2020-07-19 11:00:38,AYUSH Kumar ( 739361554.0 ),we all have uploaded! the green audit and embark mails are result of that only.,
3452,2020-07-19 11:01:04,AYUSH Kumar ( 739361554.0 ),last time they had sent mails asking clarifications,
3453,2020-07-19 11:02:02,AYUSH Kumar ( 739361554.0 ), this time they had not.so i am not going to put any clarification.Do what suits you.,
3454,2020-07-19 12:51:24,Opt ( 740332281.0 ),"Anyone able to open synergy portal? 
It's is showing file not found exception",
3455,2020-07-19 13:04:25,Gomu G ( 1108513896.0 ),I also can't,
3458,2020-07-19 14:40:47,Himanshu Jadon ( 842861536.0 ), https://twitter.com/VarunSi04616160/status/1284773966033362944?s=09,
3459,2020-07-19 14:40:47,Himanshu Jadon ( 842861536.0 ),My family suffered this brutual attack please retweet😢,
3466,2020-07-19 19:21:24,SRSahu ( 791477384.0 ),I haven't been my final semester exam due to covid 19 what should i do then to clarify in iVerify?,
3467,2020-07-19 20:16:48,Ayush ( 1184505405.0 ), Just write it that\n my final exams are still pending due to Covid.so I won't be able to provide you final semester marksheet,3466.0
3468,2020-07-19 20:18:04,SRSahu ( 791477384.0 ),Yes i have written the same but i have submitted it... I think i should have waited,3467.0
3469,2020-07-19 20:18:24,Ayush ( 1184505405.0 ),I have also written the same,
3471,2020-07-19 21:01:14,T G ( 1229005500.0 ),ME also final year waiting for last sem,3466.0
3474,2020-07-21 10:35:51,@Ganesh Kumar Reddy ( 621792621.0 ),Anyone given yesterday assessment,
3475,2020-07-21 14:53:19,Sagar Chaudhary ( 895925977.0 ),Bro i got the final semester results where should i upload that,
3476,2020-07-21 14:53:20,Sagar Chaudhary ( 895925977.0 ),?,
3477,2020-07-21 15:14:55,@Ganesh Kumar Reddy ( 621792621.0 ),Wait they will send mails..,3475.0
3478,2020-07-21 15:18:48,Sagar Chaudhary ( 895925977.0 ),Yeah they sent,3477.0
3481,2020-07-21 17:21:17,Padarthi Anand Kumar ( 938273701.0 ),I got it but where to upload 7 th sem,3479.0
3482,2020-07-21 17:21:35,Padarthi Anand Kumar ( 938273701.0 ),I have already uploaded but they are asking again,
3483,2020-07-21 17:28:32,Mukul Yadav ( 775158828.0 ),I have reseted my password and using the very same password but it is showing invalid password...how to deal with this?? Anyone??,
3484,2020-07-21 17:31:02,AYUSH Kumar ( 739361554.0 ),just mention this that you had already uploaded 7th sem result.,3481.0
3485,2020-07-21 17:31:11,Padarthi Anand Kumar ( 938273701.0 ),K,
3486,2020-07-21 17:33:10,Kiran ( 794056455.0 ),Upload again,3482.0
3489,2020-07-21 17:50:14,Deepak ( 1361911404.0 ),Guys! Even though completing my PJP I have been getting incomplete assessment reminder. Can anyone help?,
3490,2020-07-21 17:54:06,Bhumika S ( 997914439.0 ),Give forgot password thn u ll receive a mail.,3483.0
3491,2020-07-21 17:56:30,Mukul Yadav ( 775158828.0 ),"I have done that.. The password came in mail, i m Using still saying invalid password",3490.0
3492,2020-07-21 17:57:11,Bhumika S ( 997914439.0 ),Try reseting the password again,3491.0
3493,2020-07-21 17:57:23,Bhumika S ( 997914439.0 ),And then give forgot password,
3494,2020-07-21 17:58:12,Mukul Yadav ( 775158828.0 ),Forgot password thing is available??,3493.0
3496,2020-07-21 17:59:14,Mukul Yadav ( 775158828.0 ),Okayu,
3497,2020-07-21 18:47:05,Subin Sabu ( 940320164.0 ),Is there is any whatsapp group for java batch 1???,
3498,2020-07-21 19:53:40,Deepak ( 1361911404.0 ),Can anyone Help?,3489.0
3499,2020-07-21 19:55:23,🐬 ( 730767882.0 ),what did you guys comment on Clarification comments *,
3500,2020-07-21 19:55:54,🐬 ( 730767882.0 ),how many days before did you complete,3498.0
3501,2020-07-21 19:56:22,Deepak ( 1361911404.0 ),In the month of April,3500.0
3502,2020-07-21 19:57:39,🐬 ( 730767882.0 ),Oh then check once you might have forgotten something to upload,3501.0
3503,2020-07-21 19:58:03,Deepak ( 1361911404.0 ),No. My dashboard shows 100% completion,3502.0
3504,2020-07-21 19:58:47,🐬 ( 730767882.0 ),better write a mail to campus,
3505,2020-07-21 19:59:12,🐬 ( 730767882.0 ),to the official mail of wipro,
3506,2020-07-21 20:02:34,Deepak ( 1361911404.0 ),It's been 2 months I have been writing to them,3505.0
3507,2020-07-21 20:18:59,AYUSH Kumar ( 739361554.0 ),you have uploaded correctly in code completion tracker?,
3508,2020-07-21 20:34:18,🐬 ( 730767882.0 ),He says that it's 100%,
3509,2020-07-21 20:39:52,AYUSH Kumar ( 739361554.0 ),dashboard can show 100% even without uploading a single assignment in code completion tracker.,
3510,2020-07-21 20:40:39,Santhosh-😎 ( 1085787413.0 ),I too completed all exercises and projects but they say only 92%,
3511,2020-07-21 21:00:20,Deepak ( 1361911404.0 ),Yes,3507.0
3512,2020-07-21 21:11:25,AVDR ( 653312864.0 ),Is pbl working,
3514,2020-07-21 23:52:13,Arun vijay ( 770760253.0 ),Iam also facing same issue,3511.0
3519,2020-07-22 16:06:27,Muni Naidu ( 446705840.0 ),"I have forgotten my password to log in. Though I tried to reset my password, I didn't got any response through mail.",
3520,2020-07-22 16:16:23,Daddy Girija ( 541283592.0 ),Me too,3519.0
3521,2020-07-22 16:18:47,Muni Naidu ( 446705840.0 ),Even I mailed to manager. Wipro about this use. Yet there is no reply,
3522,2020-07-22 16:55:01,AVDR ( 653312864.0 ),Same issue,
3523,2020-07-22 17:34:58,Abhishek ( 508514369.0 ),Same here,3521.0
3524,2020-07-22 17:45:43,Hariharan M ( 366568509.0 ),Same here,3521.0
3525,2020-07-22 18:15:10,Sarath C ( 535214147.0 ),Same here,3510.0
3526,2020-07-22 18:15:40,Sarath C ( 535214147.0 ),Wipro conference video call started for anyone??,
3541,2020-07-24 15:32:10,Kothai Karthick ( 986241182.0 ),Do any one completed .net course,
3542,2020-07-24 15:43:16,Kothai Karthick ( 986241182.0 ),Need help guys,
3543,2020-07-24 15:47:35,Sandhiya V ( 986228105.0 ),Try to give reset password at early morning ...u will be getting the mail immediately...it will work,3521.0
3544,2020-07-24 15:49:59,Muni Naidu ( 446705840.0 ),Tq my problem is resolved. I tried in the morning for resetting my password. Immediately I got my password for reset😊,3543.0
3545,2020-07-24 17:14:59,It's R ( 650991866.0 ),Try wipro@123 default password,3519.0
3546,2020-07-24 17:15:54,It's R ( 650991866.0 ),All who not have password or forgot password,
3547,2020-07-24 17:17:22,Gomu G ( 1108513896.0 ),But it always show network issue,
3548,2020-07-24 18:22:26,@Ganesh Kumar Reddy ( 621792621.0 ),Me too getting like this,3547.0
3549,2020-07-24 20:25:24,Lt.Sentinal ( 871451094.0 ),Try desktop,
3550,2020-07-24 21:11:28,@Ganesh Kumar Reddy ( 621792621.0 ),In desktop too coming like 5,
3551,2020-07-24 21:11:40,@Ganesh Kumar Reddy ( 621792621.0 ),This,
3552,2020-07-24 23:51:20,Daddy Girija ( 541283592.0 ),me too...for straight 3 days,3548.0
3553,2020-07-25 07:55:13,Leelavathi Gopavaram ( 1139343400.0 ),try in ignito mode,
3567,2020-07-26 09:32:22,@Ganesh Kumar Reddy ( 621792621.0 ),Got it..,3553.0
3568,2020-07-26 11:11:50,Prem Singh ( 638152250.0 ),Can someone help me out,
3569,2020-07-26 11:12:14,Prem Singh ( 638152250.0 ),Like ive provided the 8th sem marks 2-3 days back in the clarification portal,
3570,2020-07-26 11:12:50,Prem Singh ( 638152250.0 ),But now they are asking for providing the ugc course completion certificate,
3571,2020-07-26 11:12:58,Prem Singh ( 638152250.0 ),So what to do now...,
3572,2020-07-26 11:13:23,Prem Singh ( 638152250.0 ),Shall i write in clarification comments that ill be uploading one when i will be getting it,
3573,2020-07-26 11:13:24,Prem Singh ( 638152250.0 ),Or,
3574,2020-07-26 11:13:37,Prem Singh ( 638152250.0 ),Leave the clarification section for now,
3575,2020-07-26 11:13:52,Prem Singh ( 638152250.0 ),And directly provide the certificate once i get it,
3576,2020-07-26 11:33:00,AYUSH Kumar ( 739361554.0 ),you should do this .,3572.0
3577,2020-07-26 13:33:41,dinesh ( 1028913947.0 ),Anybody here who has not uploaded passport herr,
3578,2020-07-26 13:33:52,dinesh ( 1028913947.0 ),and uploaded only slip of passport,
3579,2020-07-26 13:33:58,dinesh ( 1028913947.0 ),applied slip*,
3580,2020-07-26 14:31:06,Kiran ( 794056455.0 ),I'm,3578.0
3581,2020-07-26 14:38:55,dinesh ( 1028913947.0 ),did you applied for passport now?,
3582,2020-07-26 14:51:55,Kiran ( 794056455.0 ),Dispatched recently last time I uploaded slip of passport,3581.0
3583,2020-07-26 16:16:03,dinesh ( 1028913947.0 ),okkk,3582.0
3589,2020-07-26 21:38:33,Deepak ( 1361911404.0 ),Is there anyone who's despite their PJP Completion been getting mails of incomplete PJP?,
3592,2020-07-26 21:49:16,HIMANSHU ( 902943505.0 ),Any one having contact no. of wipro administration?,
3593,2020-07-26 21:49:22,HIMANSHU ( 902943505.0 ),Any contact?,
3595,2020-07-26 22:02:15,Sarath C ( 535214147.0 ),Yes.,3589.0
3596,2020-07-26 22:09:15,Deepak ( 1361911404.0 ),Have you contacted them?,3595.0
3597,2020-07-26 22:10:05,Sarath C ( 535214147.0 ),No..i just mailed about it...but still no response from their side,
3598,2020-07-26 22:34:31,Kirti ( 483706420.0 ),Yes,3589.0
3599,2020-07-26 22:40:13,dinesh ( 1028913947.0 ),you guys can send your code completion tracker screen shot toh headmpjp,
3600,2020-07-26 22:40:19,dinesh ( 1028913947.0 ),head.pjp,
3601,2020-07-26 22:44:20,Kirti ( 483706420.0 ),Where email id?,
3602,2020-07-26 22:45:27,dinesh ( 1028913947.0 ), head.pjp@wipro.com,
3603,2020-07-26 22:45:52,dinesh ( 1028913947.0 ),but they will reply after taking time upto two days,
3604,2020-07-26 22:47:10,SANTHOSH ATYAM ( 1246248996.0 ),I wrote them more than 5 times but there is no reply🙁,
3605,2020-07-26 22:47:37,dinesh ( 1028913947.0 ),unlucky bro,
3606,2020-07-26 22:47:52,dinesh ( 1028913947.0 ),my friend was also having same problem,
3607,2020-07-26 22:48:09,dinesh ( 1028913947.0 ),but he got reply that we will send you completion mail after checking,
3608,2020-07-26 22:48:31,Kirti ( 483706420.0 ),Thanks,
3609,2020-07-26 22:48:49,dinesh ( 1028913947.0 ),ur welx,
3610,2020-07-26 22:49:08,dinesh ( 1028913947.0 ),Also mail on manager.campus,
3611,2020-07-26 22:49:19,dinesh ( 1028913947.0 ),they will take time but they do reply sometime sometimes not,
3612,2020-07-26 22:49:21,dinesh ( 1028913947.0 ),so,
3613,2020-07-26 22:49:48,SANTHOSH ATYAM ( 1246248996.0 ),Okay bro,
3614,2020-07-26 22:51:44,dinesh ( 1028913947.0 ),👍,
3615,2020-07-26 22:53:00,Kirti ( 483706420.0 ),Have anybody get joining yet,
3616,2020-07-26 22:53:09,Kirti ( 483706420.0 ),And what is expecting joining date?,
3617,2020-07-26 22:53:34,Deepak ( 1361911404.0 ),"Been there done that,",3602.0
3618,2020-07-26 22:53:47,dinesh ( 1028913947.0 ),not yet,3615.0
3619,2020-07-26 22:54:09,dinesh ( 1028913947.0 ),no date  they are not informing anythinh like that,3616.0
3620,2020-07-26 22:54:35,dinesh ( 1028913947.0 ),ohkkk,3617.0
3621,2020-07-26 22:54:46,dinesh ( 1028913947.0 ),Wo pta ni kb denge,3615.0
3622,2020-07-26 22:54:47,Kirti ( 483706420.0 ),Ok thanks,3619.0
3623,2020-07-26 22:54:59,dinesh ( 1028913947.0 ),yeah👍,3622.0
3624,2020-07-26 22:55:10,Kirti ( 483706420.0 ),And result of turbo announced or not?,
3625,2020-07-26 22:55:42,dinesh ( 1028913947.0 ),no they will do it later due to this pandemic,3624.0
3626,2020-07-26 22:56:12,dinesh ( 1028913947.0 ),They have informed this by giving reply to some mails👍,
3627,2020-07-26 22:57:19,Kirti ( 483706420.0 ),Ya I received taht 2 months back I thought meanwhile they may have given,3626.0
3628,2020-07-26 22:58:12,dinesh ( 1028913947.0 ),oh okk but they have not given it yet.,3627.0
3629,2020-07-26 23:02:03,Sandhiya V ( 986228105.0 ),My pleasure!,3544.0
3631,2020-07-26 23:32:56,neetu ( 1120804629.0 ),What comments to write in address check and in every tab below it?,3630.0
3632,2020-07-27 07:31:24,Mukul Yadav ( 775158828.0 ),Upload the documents and write u have uploaded the required documents... Whatelse xD,3631.0
3638,2020-07-27 14:44:03,SG ( 894928596.0 ),join this group to know about placement,
3639,2020-07-27 18:33:36,Deepak ( 1361911404.0 ),"People who were recieving incomplete PJP, got a mail today?",
